TOSEC path;WoS FTP path;Original TOSEC game name;ZXDB-based TOSEC game name;ZXDB ID;ZXDB release ID;WoS URL
tosec\Covertapes\[TZX]\Sinclair User - Issue 072 - Megatape 01 (1988)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue072/Tape/SUIssue72-Megatape1.tzx.zip;Sinclair User - Issue 072 - Megatape 01 (1988)(Sinclair User);SU issue 72 - Megatape 1 (1988)(Sinclair User);0013692;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013692
tosec\Covertapes\[TZX]\Sinclair User - Issue 073 - Megatape 02 (1988)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue073/Tape/SUIssue73-Megatape2.tzx.zip;Sinclair User - Issue 073 - Megatape 02 (1988)(Sinclair User);SU issue 73 - Megatape 2 (1988)(Sinclair User);0013693;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013693
tosec\Covertapes\[TZX]\Sinclair User - Issue 073 - Megatape 02 (1988)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue073/Tape/SUIssue73-Megatape2.tzx.zip;Sinclair User - Issue 073 - Megatape 02 (1988)(Sinclair User);SU issue 73 - Megatape 2 (1988)(Sinclair User);0013693;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013693
tosec\Covertapes\[TZX]\Sinclair User - Issue 074 - Megatape 03 (1988)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue074/Tape/SUIssue74-Megatape3.tzx.zip;Sinclair User - Issue 074 - Megatape 03 (1988)(Sinclair User);SU issue 74 - Megatape 3 (1988)(Sinclair User);0013694;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013694
tosec\Covertapes\[TZX]\Sinclair User - Issue 074 - Megatape 03 (1988)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue074/Tape/SUIssue74-Megatape3.tzx.zip;Sinclair User - Issue 074 - Megatape 03 (1988)(Sinclair User);SU issue 74 - Megatape 3 (1988)(Sinclair User);0013694;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013694
tosec\Covertapes\[TZX]\Sinclair User - Issue 075 - Megatape 04 (1988)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue075/Tape/SUIssue75-Megatape4.tzx.zip;Sinclair User - Issue 075 - Megatape 04 (1988)(Sinclair User);SU issue 75 - Megatape 4 (1988)(Sinclair User);0013695;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013695
tosec\Covertapes\[TZX]\Sinclair User - Issue 075 - Megatape 04 (1988)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue075/Tape/SUIssue75-Megatape4.tzx.zip;Sinclair User - Issue 075 - Megatape 04 (1988)(Sinclair User);SU issue 75 - Megatape 4 (1988)(Sinclair User);0013695;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013695
tosec\Covertapes\[TZX]\Sinclair User - Issue 076 - Megatape 05 (1988)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue076/Tape/SUIssue76-Megatape5.tzx.zip;Sinclair User - Issue 076 - Megatape 05 (1988)(Sinclair User);SU issue 76 - Megatape 5 (1988)(Sinclair User);0013696;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013696
tosec\Covertapes\[TZX]\Sinclair User - Issue 076 - Megatape 05 (1988)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue076/Tape/SUIssue76-Megatape5.tzx.zip;Sinclair User - Issue 076 - Megatape 05 (1988)(Sinclair User);SU issue 76 - Megatape 5 (1988)(Sinclair User);0013696;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013696
tosec\Covertapes\[TZX]\Sinclair User - Issue 077 - Megatape 06 (1988)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue077/Tape/SUIssue77-Megatape6.tzx.zip;Sinclair User - Issue 077 - Megatape 06 (1988)(Sinclair User);SU issue 77 - Megatape 6 (1988)(Sinclair User);0013697;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013697
tosec\Covertapes\[TZX]\Sinclair User - Issue 077 - Megatape 06 (1988)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue077/Tape/SUIssue77-Megatape6.tzx.zip;Sinclair User - Issue 077 - Megatape 06 (1988)(Sinclair User);SU issue 77 - Megatape 6 (1988)(Sinclair User);0013697;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013697
tosec\Covertapes\[TZX]\Sinclair User - Issue 078 - Megatape 07 (1988)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue078/Tape/SUIssue78-Megatape7.tzx.zip;Sinclair User - Issue 078 - Megatape 07 (1988)(Sinclair User);SU issue 78 - Megatape 7 (1988)(Sinclair User);0013698;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013698
tosec\Covertapes\[TZX]\Sinclair User - Issue 078 - Megatape 07 (1988)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue078/Tape/SUIssue78-Megatape7.tzx.zip;Sinclair User - Issue 078 - Megatape 07 (1988)(Sinclair User);SU issue 78 - Megatape 7 (1988)(Sinclair User);0013698;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013698
tosec\Covertapes\[TZX]\Sinclair User - Issue 079 - Megatape 08 (1988)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue079/Tape/SUIssue79-Megatape8.tzx.zip;Sinclair User - Issue 079 - Megatape 08 (1988)(Sinclair User);SU issue 79 - Megatape 8 (1988)(Sinclair User);0013699;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013699
tosec\Covertapes\[TZX]\Sinclair User - Issue 079 - Megatape 08 (1988)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue079/Tape/SUIssue79-Megatape8.tzx.zip;Sinclair User - Issue 079 - Megatape 08 (1988)(Sinclair User);SU issue 79 - Megatape 8 (1988)(Sinclair User);0013699;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013699
tosec\Covertapes\[TZX]\Sinclair User - Issue 080 - Megatape 09 (1988)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue080/Tape/SUIssue80-Megatape9.tzx.zip;Sinclair User - Issue 080 - Megatape 09 (1988)(Sinclair User);SU issue 80 - Megatape 9 (1988)(Sinclair User);0013700;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013700
tosec\Covertapes\[TZX]\Sinclair User - Issue 080 - Megatape 09 (1988)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue080/Tape/SUIssue80-Megatape9.tzx.zip;Sinclair User - Issue 080 - Megatape 09 (1988)(Sinclair User);SU issue 80 - Megatape 9 (1988)(Sinclair User);0013700;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013700
tosec\Covertapes\[TZX]\Sinclair User - Issue 081 - Megatape 10 (1988)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue081/Tape/SUIssue81-Megatape10.tzx.zip;Sinclair User - Issue 081 - Megatape 10 (1988)(Sinclair User);SU issue 81 - Megatape 10 (1988)(Sinclair User);0013701;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013701
tosec\Covertapes\[TZX]\Sinclair User - Issue 081 - Megatape 10 (1988)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue081/Tape/SUIssue81-Megatape10.tzx.zip;Sinclair User - Issue 081 - Megatape 10 (1988)(Sinclair User);SU issue 81 - Megatape 10 (1988)(Sinclair User);0013701;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013701
tosec\Covertapes\[TZX]\Sinclair User - Issue 082 - Megatape 11 (1989)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue082/Tape/SUIssue82-Megatape11.tzx.zip;Sinclair User - Issue 082 - Megatape 11 (1989)(Sinclair User);SU issue 82 - Megatape 11 (1989)(Sinclair User);0013702;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013702
tosec\Covertapes\[TZX]\Sinclair User - Issue 082 - Megatape 11 (1989)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue082/Tape/SUIssue82-Megatape11.tzx.zip;Sinclair User - Issue 082 - Megatape 11 (1989)(Sinclair User);SU issue 82 - Megatape 11 (1989)(Sinclair User);0013702;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013702
tosec\Covertapes\[TZX]\Sinclair User - Issue 083 - Megatape 12 (1989)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue083/Tape/SUIssue83-Megatape12.tzx.zip;Sinclair User - Issue 083 - Megatape 12 (1989)(Sinclair User);SU issue 83 - Megatape 12 (1989)(Sinclair User);0013703;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013703
tosec\Covertapes\[TZX]\Sinclair User - Issue 083 - Megatape 12 (1989)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue083/Tape/SUIssue83-Megatape12.tzx.zip;Sinclair User - Issue 083 - Megatape 12 (1989)(Sinclair User);SU issue 83 - Megatape 12 (1989)(Sinclair User);0013703;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013703
tosec\Covertapes\[TZX]\Sinclair User - Issue 084 - Megatape 13 (1989)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue084/Tape/SUIssue84-Megatape13.tzx.zip;Sinclair User - Issue 084 - Megatape 13 (1989)(Sinclair User);SU issue 84 - Megatape 13 (1989)(Sinclair User);0013704;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013704
tosec\Covertapes\[TZX]\Sinclair User - Issue 084 - Megatape 13 (1989)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue084/Tape/SUIssue84-Megatape13.tzx.zip;Sinclair User - Issue 084 - Megatape 13 (1989)(Sinclair User);SU issue 84 - Megatape 13 (1989)(Sinclair User);0013704;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013704
tosec\Covertapes\[TZX]\Sinclair User - Issue 085 - Megatape 14 (1989)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue085/Tape/SUIssue85-Megatape14.tzx.zip;Sinclair User - Issue 085 - Megatape 14 (1989)(Sinclair User);SU issue 85 - Megatape 14 (1989)(Sinclair User);0013705;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013705
tosec\Covertapes\[TZX]\Sinclair User - Issue 085 - Megatape 14 (1989)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue085/Tape/SUIssue85-Megatape14.tzx.zip;Sinclair User - Issue 085 - Megatape 14 (1989)(Sinclair User);SU issue 85 - Megatape 14 (1989)(Sinclair User);0013705;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013705
tosec\Covertapes\[TZX]\Sinclair User - Issue 086 - Megatape 15 (1989)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue086/Tape/SUIssue86-Megatape15.tzx.zip;Sinclair User - Issue 086 - Megatape 15 (1989)(Sinclair User);SU issue 86 - Megatape 15 (1989)(Sinclair User);0013706;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013706
tosec\Covertapes\[TZX]\Sinclair User - Issue 086 - Megatape 15 (1989)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue086/Tape/SUIssue86-Megatape15.tzx.zip;Sinclair User - Issue 086 - Megatape 15 (1989)(Sinclair User);SU issue 86 - Megatape 15 (1989)(Sinclair User);0013706;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013706
tosec\Covertapes\[TZX]\Sinclair User - Issue 088 - Megatape 17 (1989)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue088/Tape/SUIssue88-Megatape17.tzx.zip;Sinclair User - Issue 088 - Megatape 17 (1989)(Sinclair User);SU issue 88 - Megatape 17 (1989)(Sinclair User);0013708;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013708
tosec\Covertapes\[TZX]\Sinclair User - Issue 088 - Megatape 17 (1989)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue088/Tape/SUIssue88-Megatape17.tzx.zip;Sinclair User - Issue 088 - Megatape 17 (1989)(Sinclair User);SU issue 88 - Megatape 17 (1989)(Sinclair User);0013708;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013708
tosec\Covertapes\[TZX]\Sinclair User - Issue 089 - Megatape 18 (1989)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue089/Tape/SUIssue89-Megatape18.tzx.zip;Sinclair User - Issue 089 - Megatape 18 (1989)(Sinclair User);SU issue 89 - Megatape 18 (1989)(Sinclair User);0013709;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013709
tosec\Covertapes\[TZX]\Sinclair User - Issue 089 - Megatape 18 (1989)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue089/Tape/SUIssue89-Megatape18.tzx.zip;Sinclair User - Issue 089 - Megatape 18 (1989)(Sinclair User);SU issue 89 - Megatape 18 (1989)(Sinclair User);0013709;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013709
tosec\Covertapes\[TZX]\Sinclair User - Issue 090 - Megatape 19 (1989)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue090/Tape/SUIssue90-Megatape19.tzx.zip;Sinclair User - Issue 090 - Megatape 19 (1989)(Sinclair User);SU issue 90 - Megatape 19 (1989)(Sinclair User);0013710;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013710
tosec\Covertapes\[TZX]\Sinclair User - Issue 090 - Megatape 19 (1989)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue090/Tape/SUIssue90-Megatape19.tzx.zip;Sinclair User - Issue 090 - Megatape 19 (1989)(Sinclair User);SU issue 90 - Megatape 19 (1989)(Sinclair User);0013710;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013710
tosec\Covertapes\[TZX]\Sinclair User - Issue 091 - Megatape 20 (1989)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue091/Tape/SUIssue91-Megatape20.tzx.zip;Sinclair User - Issue 091 - Megatape 20 (1989)(Sinclair User);SU issue 91 - Megatape 20 (1989)(Sinclair User);0013711;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013711
tosec\Covertapes\[TZX]\Sinclair User - Issue 091 - Megatape 20 (1989)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue091/Tape/SUIssue91-Megatape20.tzx.zip;Sinclair User - Issue 091 - Megatape 20 (1989)(Sinclair User);SU issue 91 - Megatape 20 (1989)(Sinclair User);0013711;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013711
tosec\Covertapes\[TZX]\Sinclair User - Issue 093 - Megatape 22 (1989)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue093/Tape/SUIssue93-Megatape22.tzx.zip;Sinclair User - Issue 093 - Megatape 22 (1989)(Sinclair User);SU issue 93 - Megatape 22 (1989)(Sinclair User);0013714;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013714
tosec\Covertapes\[TZX]\Sinclair User - Issue 093 - Megatape 22 (1989)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue093/Tape/SUIssue93-Megatape22.tzx.zip;Sinclair User - Issue 093 - Megatape 22 (1989)(Sinclair User);SU issue 93 - Megatape 22 (1989)(Sinclair User);0013714;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013714
tosec\Covertapes\[TZX]\Sinclair User - Issue 094 - Megatape 23 (1990)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue094/Tape/SUIssue94-Megatape23.tzx.zip;Sinclair User - Issue 094 - Megatape 23 (1990)(Sinclair User);SU issue 94 - Megatape 23 (1990)(Sinclair User);0013715;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013715
tosec\Covertapes\[TZX]\Sinclair User - Issue 094 - Megatape 23 (1990)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue094/Tape/SUIssue94-Megatape23.tzx.zip;Sinclair User - Issue 094 - Megatape 23 (1990)(Sinclair User);SU issue 94 - Megatape 23 (1990)(Sinclair User);0013715;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013715
tosec\Covertapes\[TZX]\Sinclair User - Issue 095 - Megatape 24 (1990)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue095/Tape/SUIssue95-Megatape24.tzx.zip;Sinclair User - Issue 095 - Megatape 24 (1990)(Sinclair User);SU issue 95 - Megatape 24 (1990)(Sinclair User);0013716;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013716
tosec\Covertapes\[TZX]\Sinclair User - Issue 095 - Megatape 24 (1990)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue095/Tape/SUIssue95-Megatape24.tzx.zip;Sinclair User - Issue 095 - Megatape 24 (1990)(Sinclair User);SU issue 95 - Megatape 24 (1990)(Sinclair User);0013716;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013716
tosec\Covertapes\[TZX]\Sinclair User - Issue 096 - Megatape 25 (1990)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue096/Tape/SUIssue96-Megatape25.tzx.zip;Sinclair User - Issue 096 - Megatape 25 (1990)(Sinclair User);SU issue 96 - Megatape 25 (1990)(Sinclair User);0013717;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013717
tosec\Covertapes\[TZX]\Sinclair User - Issue 096 - Megatape 25 (1990)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue096/Tape/SUIssue96-Megatape25.tzx.zip;Sinclair User - Issue 096 - Megatape 25 (1990)(Sinclair User);SU issue 96 - Megatape 25 (1990)(Sinclair User);0013717;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013717
tosec\Covertapes\[TZX]\Sinclair User - Issue 098 - Megatape 26 (1990)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue098/Tape/SUIssue98-Megatape26.tzx.zip;Sinclair User - Issue 098 - Megatape 26 (1990)(Sinclair User);SU issue 98 - Megatape 26 (1990)(Sinclair User);0013718;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013718
tosec\Covertapes\[TZX]\Sinclair User - Issue 098 - Megatape 26 (1990)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue098/Tape/SUIssue98-Megatape26.tzx.zip;Sinclair User - Issue 098 - Megatape 26 (1990)(Sinclair User);SU issue 98 - Megatape 26 (1990)(Sinclair User);0013718;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013718
tosec\Covertapes\[TZX]\Sinclair User - Issue 099 - Megatape 27 (1990)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue099/Tape/SUIssue99-Megatape27.tzx.zip;Sinclair User - Issue 099 - Megatape 27 (1990)(Sinclair User);SU issue 99 - Megatape 27 (1990)(Sinclair User);0013719;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013719
tosec\Covertapes\[TZX]\Sinclair User - Issue 099 - Megatape 27 (1990)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue099/Tape/SUIssue99-Megatape27.tzx.zip;Sinclair User - Issue 099 - Megatape 27 (1990)(Sinclair User);SU issue 99 - Megatape 27 (1990)(Sinclair User);0013719;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013719
tosec\Covertapes\[TZX]\Sinclair User - Issue 100 - Double Hits 1 (1990)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue100/Tape/SUIssue100-DoubleHits1.tzx.zip;Sinclair User - Issue 100 - Double Hits 1 (1990)(Sinclair User);SU issue 100 - Double Hits 1 (1990)(Sinclair User);0013720;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013720
tosec\Covertapes\[TZX]\Sinclair User - Issue 100 - Double Hits 1 (1990)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue100/Tape/SUIssue100-DoubleHits1.tzx.zip;Sinclair User - Issue 100 - Double Hits 1 (1990)(Sinclair User);SU issue 100 - Double Hits 1 (1990)(Sinclair User);0013720;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013720
tosec\Covertapes\[TZX]\Sinclair User - Issue 101 - Double Hits 2 (1990)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue101/Tape/SUIssue101-DoubleHits2.tzx.zip;Sinclair User - Issue 101 - Double Hits 2 (1990)(Sinclair User);SU issue 101 - Double Hits 2 (1990)(Sinclair User);0013721;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013721
tosec\Covertapes\[TZX]\Sinclair User - Issue 101 - Double Hits 2 (1990)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue101/Tape/SUIssue101-DoubleHits2.tzx.zip;Sinclair User - Issue 101 - Double Hits 2 (1990)(Sinclair User);SU issue 101 - Double Hits 2 (1990)(Sinclair User);0013721;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013721
tosec\Covertapes\[TZX]\Sinclair User - Issue 102 - Double Hits 3 (1990)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue102/Tape/SUIssue102-DoubleHits3.tzx.zip;Sinclair User - Issue 102 - Double Hits 3 (1990)(Sinclair User);SU issue 102 - Double Hits 3 (1990)(Sinclair User);0013722;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013722
tosec\Covertapes\[TZX]\Sinclair User - Issue 102 - Double Hits 3 (1990)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue102/Tape/SUIssue102-DoubleHits3.tzx.zip;Sinclair User - Issue 102 - Double Hits 3 (1990)(Sinclair User);SU issue 102 - Double Hits 3 (1990)(Sinclair User);0013722;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013722
tosec\Covertapes\[TZX]\Sinclair User - Issue 103 - Double Hits 4 (1990)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue103/Tape/SUIssue103-DoubleHits4.tzx.zip;Sinclair User - Issue 103 - Double Hits 4 (1990)(Sinclair User);SU issue 103 - Double Hits 4 (1990)(Sinclair User);0013723;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013723
tosec\Covertapes\[TZX]\Sinclair User - Issue 103 - Double Hits 4 (1990)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue103/Tape/SUIssue103-DoubleHits4.tzx.zip;Sinclair User - Issue 103 - Double Hits 4 (1990)(Sinclair User);SU issue 103 - Double Hits 4 (1990)(Sinclair User);0013723;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013723
tosec\Covertapes\[TZX]\Sinclair User - Issue 104 - Double Hits 5 (1990)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue104/Tape/SUIssue104-DoubleHits5.tzx.zip;Sinclair User - Issue 104 - Double Hits 5 (1990)(Sinclair User);SU issue 104 - Double Hits 5 (1990)(Sinclair User);0013724;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013724
tosec\Covertapes\[TZX]\Sinclair User - Issue 104 - Double Hits 5 (1990)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue104/Tape/SUIssue104-DoubleHits5.tzx.zip;Sinclair User - Issue 104 - Double Hits 5 (1990)(Sinclair User);SU issue 104 - Double Hits 5 (1990)(Sinclair User);0013724;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013724
tosec\Covertapes\[TZX]\Sinclair User - Issue 105 - Six of the Best 1 (1990)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue105/Tape/SUIssue105-SixOfTheBest1.tzx.zip;Sinclair User - Issue 105 - Six of the Best 1 (1990)(Sinclair User);SU issue 105 - Six of the Best 1 (1990)(Sinclair User);0013725;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013725
tosec\Covertapes\[TZX]\Sinclair User - Issue 105 - Six of the Best 1 (1990)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue105/Tape/SUIssue105-SixOfTheBest1.tzx.zip;Sinclair User - Issue 105 - Six of the Best 1 (1990)(Sinclair User);SU issue 105 - Six of the Best 1 (1990)(Sinclair User);0013725;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013725
tosec\Covertapes\[TZX]\Sinclair User - Issue 106 - Six of the Best 2 (1990)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue106/Tape/SUIssue106-SixOfTheBest2.tzx.zip;Sinclair User - Issue 106 - Six of the Best 2 (1990)(Sinclair User);SU issue 106 - Six of the Best 2 (1990)(Sinclair User);0013726;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013726
tosec\Covertapes\[TZX]\Sinclair User - Issue 106 - Six of the Best 2 (1990)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue106/Tape/SUIssue106-SixOfTheBest2.tzx.zip;Sinclair User - Issue 106 - Six of the Best 2 (1990)(Sinclair User);SU issue 106 - Six of the Best 2 (1990)(Sinclair User);0013726;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013726
tosec\Covertapes\[TZX]\Sinclair User - Issue 107 - Six of the Best 3 (1991)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue107/Tape/SUIssue107-SixOfTheBest3.tzx.zip;Sinclair User - Issue 107 - Six of the Best 3 (1991)(Sinclair User);SU issue 107 - Six of the Best 3 (1991)(Sinclair User);0013727;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013727
tosec\Covertapes\[TZX]\Sinclair User - Issue 107 - Six of the Best 3 (1991)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue107/Tape/SUIssue107-SixOfTheBest3.tzx.zip;Sinclair User - Issue 107 - Six of the Best 3 (1991)(Sinclair User);SU issue 107 - Six of the Best 3 (1991)(Sinclair User);0013727;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013727
tosec\Covertapes\[TZX]\Sinclair User - Issue 108 - Six of the Best 4 (1991)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue108/Tape/SUIssue108-SixOfTheBest4.tzx.zip;Sinclair User - Issue 108 - Six of the Best 4 (1991)(Sinclair User);SU issue 108 - Six of the Best 4 (1991)(Sinclair User);0013728;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013728
tosec\Covertapes\[TZX]\Sinclair User - Issue 108 - Six of the Best 4 (1991)(Sinclair User)(Side B).zip;/pub/sinclair/magazines/SinclairUser/Issue108/Tape/SUIssue108-SixOfTheBest4.tzx.zip;Sinclair User - Issue 108 - Six of the Best 4 (1991)(Sinclair User);SU issue 108 - Six of the Best 4 (1991)(Sinclair User);0013728;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013728
tosec\Covertapes\[TZX]\Sinclair User - Issue 109 - Great Eight 01 (1991)(Sinclair User)(Side A).zip;/pub/sinclair/magazines/SinclairUser/Issue109/Tape/SUIssue109-GreatEight1.tzx.zip;Sinclair User - Issue 109 - Great Eight 01 (1991)(Sinclair User);SU issue 109 - Great Eight 1 (1991)(Sinclair User);0013729;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0013729
